date,price,open,high,low,change_percent
11/24/2017,2602.4,2600.4,2604.2,2600.4,0.20%
11/22/2017,2597.1,2600.3,2600.9,2595.2,-0.07%
11/21/2017,2599,2589.2,2601.2,2589.2,0.65%
11/20/2017,2582.1,2579.5,2584.6,2578.2,0.13%
11/17/2017,2578.8,2582.9,2584,2577.6,-0.26%
11/16/2017,2585.6,2572.9,2590.1,2572.9,0.82%
11/15/2017,2564.6,2569.4,2572.8,2557.4,-0.55%
11/14/2017,2578.9,2577.8,2579.7,2566.6,-0.23%
11/13/2017,2584.8,2576.5,2587.7,2574.5,0.10%
11/10/2017,2582.3,2580.2,2583.8,2575.6,-0.09%
11/09/2017,2584.6,2584,2586.5,2566.3,-0.38%
11/08/2017,2594.4,2588.7,2595.5,2585,0.15%
11/07/2017,2590.6,2592.1,2597,2584.3,-0.02%
11/06/2017,2591.1,2587.5,2593.4,2585.7,0.13%
11/03/2017,2587.8,2581.9,2588.4,2576.8,0.31%
11/02/2017,2579.8,2579.5,2581.1,2566.2,0.02%
11/01/2017,2579.4,2583.2,2588.4,2574.9,0.16%
10/31/2017,2575.3,2576,2578.3,2572.2,0.10%
10/30/2017,2572.8,2577.8,2580,2568.2,-0.32%
10/27/2017,2581.1,2570.3,2583,2565.9,0.81%
10/26/2017,2560.4,2560.1,2567.1,2559.8,0.13%
10/25/2017,2557.2,2566.5,2567.4,2544,-0.46%
10/24/2017,2569.1,2568.7,2572.2,2565.6,0.16%
10/23/2017,2565,2578.1,2578.3,2564.3,-0.40%
10/20/2017,2575.2,2567.6,2575.4,2567.6,0.51%
10/19/2017,2562.1,2553.4,2562.4,2547.9,0.03%
10/18/2017,2561.3,2562.9,2564.1,2559.7,0.07%
10/17/2017,2559.4,2557.2,2559.7,2554.7,0.07%
10/16/2017,2557.6,2555.6,2559.5,2552.6,0.17%
10/13/2017,2553.2,2555.7,2557.7,2552.1,0.09%
10/12/2017,2550.9,2552.9,2555.3,2548.3,-0.17%
10/11/2017,2555.2,2550.6,2555.2,2547.9,0.18%
10/10/2017,2550.6,2550,2555.2,2544.9,0.23%
10/09/2017,2544.7,2551.4,2551.8,2541.6,-0.18%
10/06/2017,2549.3,2547.4,2549.4,2543.8,-0.11%
10/05/2017,2552.1,2540.9,2552.5,2540,0.57%
10/04/2017,2537.7,2533.5,2540.5,2531.8,0.12%
10/03/2017,2534.6,2530.3,2535.1,2528.8,0.22%
10/02/2017,2529.1,2521.2,2529.2,2520.4,0.39%
09/29/2017,2519.4,2510,2519.4,2508,0.37%
09/28/2017,2510.1,2503.4,2510.8,2502.9,0.12%
09/27/2017,2507,2503.3,2511.8,2495.9,0.41%
09/26/2017,2496.8,2501,2503.5,2495.1,0.00%
09/25/2017,2496.7,2499.4,2502.5,2488,-0.22%
09/22/2017,2502.2,2497.3,2503.5,2496.5,0.06%
09/21/2017,2500.6,2507.2,2507.2,2499,-0.30%
09/20/2017,2508.2,2506.8,2508.8,2496.7,0.06%
09/19/2017,2506.7,2506.3,2507.8,2503.2,0.11%
09/18/2017,2503.9,2502.5,2508.3,2499.9,0.15%
09/15/2017,2500.2,2495.7,2500.2,2493.2,0.18%
09/14/2017,2495.6,2494.6,2498.4,2491.3,-0.11%
09/13/2017,2498.4,2493.9,2498.4,2492.1,0.08%
09/12/2017,2496.5,2491.9,2496.8,2490.4,0.34%
09/11/2017,2488.1,2474.5,2488.9,2474.5,1.08%
09/08/2017,2461.4,2462.2,2467.1,2459.4,-0.15%
09/07/2017,2465.1,2468.1,2468.6,2460.3,-0.02%
09/06/2017,2465.5,2463.8,2469.6,2459.2,0.31%
09/05/2017,2457.8,2470.3,2472,2446.6,-0.76%
09/01/2017,2476.6,2474.4,2480.4,2473.8,0.20%
08/31/2017,2471.7,2462.7,2475,2462.7,0.57%
08/30/2017,2457.6,2446.1,2460.3,2443.8,0.46%
08/29/2017,2446.3,2431.9,2449.2,2428.2,0.09%
08/28/2017,2444.2,2447.3,2449.1,2439,0.05%
08/25/2017,2443.1,2444.7,2454,2442.2,0.17%
08/24/2017,2439,2447.9,2450.4,2436.2,-0.20%
08/23/2017,2444,2444.9,2448.9,2441.4,-0.35%
08/22/2017,2452.5,2433.8,2454.8,2433.7,0.99%
08/21/2017,2428.4,2425.5,2430.6,2417.3,0.12%
08/18/2017,2425.6,2427.6,2440.3,2420.7,-0.18%
08/17/2017,2430,2462.9,2465,2430,-1.54%
08/16/2017,2468.1,2468.6,2474.9,2463.9,0.14%
08/15/2017,2464.6,2468.7,2468.9,2461.6,-0.05%
08/14/2017,2465.8,2455,2468.2,2455,1.00%
08/11/2017,2441.3,2441,2448.1,2437.8,0.13%
08/10/2017,2438.2,2465.4,2465.4,2437.8,-1.45%
08/09/2017,2474,2465.3,2474.4,2462.1,-0.04%
08/08/2017,2474.9,2478.3,2490.9,2470.3,-0.24%
08/07/2017,2480.9,2477.1,2480.9,2475.9,0.17%
08/04/2017,2476.8,2476.9,2480,2472.1,0.19%
08/03/2017,2472.2,2476,2476,2468.8,-0.22%
08/02/2017,2477.6,2480.4,2480.4,2466.5,0.05%
08/01/2017,2476.3,2477.1,2478.5,2471.1,0.24%
07/31/2017,2470.3,2475.9,2478,2468.5,-0.07%
07/28/2017,2472.1,2469.1,2473.5,2464.7,-0.13%
07/27/2017,2475.4,2482.8,2484,2459.9,-0.10%
07/26/2017,2477.8,2480,2481.7,2474.9,0.03%
07/25/2017,2477.1,2477.9,2481.2,2474.9,0.29%
07/24/2017,2469.9,2472,2473.1,2466.3,-0.11%
07/21/2017,2472.5,2467.4,2472.5,2465.1,-0.04%
07/20/2017,2473.4,2475.6,2477.6,2468.4,-0.02%
07/19/2017,2473.8,2463.8,2473.8,2463.8,0.54%
07/18/2017,2460.6,2455.9,2460.9,2450.3,0.06%
07/17/2017,2459.1,2459.5,2462.8,2457.2,-0.01%
07/14/2017,2459.3,2449.2,2463.5,2446.7,0.47%
07/13/2017,2447.8,2445,2449.3,2441.7,0.19%
07/12/2017,2443.2,2435.8,2445.8,2435.8,0.73%
07/11/2017,2425.5,2427.3,2429.3,2412.8,-0.08%
07/10/2017,2427.4,2424.5,2432,2422.3,0.09%
07/07/2017,2425.2,2413.5,2426.9,2413.5,0.64%
07/06/2017,2409.8,2423.4,2424.3,2407.7,-0.93%
07/05/2017,2432.5,2430.8,2434.9,2422.1,0.14%
07/03/2017,2429,2431.4,2439.2,2428.7,0.23%
06/30/2017,2423.4,2429.2,2432.7,2421.7,0.15%
06/29/2017,2419.7,2442.4,2442.7,2405.7,-0.86%
06/28/2017,2440.7,2428.7,2443,2428,0.88%
06/27/2017,2419.4,2436.3,2440.2,2419.4,-0.81%
06/26/2017,2439.1,2443.3,2450.4,2437,0.03%
06/23/2017,2438.3,2434.7,2441.4,2431.1,0.16%
06/22/2017,2434.5,2437.4,2441.6,2433.3,-0.05%
06/21/2017,2435.6,2439.3,2442.2,2430.7,-0.06%
06/20/2017,2437,2450.7,2450.7,2436.6,-0.67%
06/19/2017,2453.5,2442.6,2453.8,2441.8,0.83%
06/16/2017,2433.2,2431.2,2433.2,2422.9,0.03%
06/15/2017,2432.5,2424.1,2433.9,2418.5,-0.22%
06/14/2017,2437.9,2443.8,2443.8,2428.3,-0.10%
06/13/2017,2440.3,2434.2,2441.5,2431.3,0.45%
06/12/2017,2429.4,2425.9,2430.4,2420,-0.10%
06/09/2017,2431.8,2436.4,2446.2,2415.7,-0.08%
06/08/2017,2433.8,2434.3,2439.3,2427.9,0.03%
06/07/2017,2433.1,2432,2435.3,2424.8,0.16%
06/06/2017,2429.3,2431.9,2436.2,2428.1,-0.28%
06/05/2017,2436.1,2437.8,2439.6,2434.3,-0.12%
06/02/2017,2439.1,2431.3,2440.2,2427.7,0.37%
06/01/2017,2430.1,2415.7,2430.1,2413.5,0.76%
05/31/2017,2411.8,2415.6,2416,2403.6,-0.05%
05/30/2017,2412.9,2411.7,2415.3,2409.4,-0.12%
05/26/2017,2415.8,2414.5,2416.7,2412.2,0.03%
05/25/2017,2415.1,2409.5,2418.7,2408,0.45%
05/24/2017,2404.4,2401.4,2405.6,2398,0.25%
05/23/2017,2398.4,2397,2400.8,2393.9,0.18%
05/22/2017,2394,2387.2,2395.5,2386.9,0.52%
05/19/2017,2381.7,2371.4,2389.1,2370.4,0.68%
05/18/2017,2365.7,2354.7,2375.7,2352.7,0.37%
05/17/2017,2357,2382.9,2384.9,2356.2,-1.82%
05/16/2017,2400.7,2404.6,2405.8,2396.1,-0.07%
05/15/2017,2402.3,2394,2404.1,2393.9,0.48%
05/12/2017,2390.9,2392.4,2392.4,2387.2,-0.15%
05/11/2017,2394.4,2394.8,2395.7,2381.7,-0.22%
05/10/2017,2399.6,2396.8,2399.7,2392.8,0.11%
05/09/2017,2396.9,2401.6,2403.9,2392.4,-0.10%
05/08/2017,2399.4,2399.9,2401.4,2393.9,0.00%
05/05/2017,2399.3,2392.4,2399.3,2389.4,0.41%
05/04/2017,2389.5,2389.8,2391.4,2380.3,0.06%
05/03/2017,2388.1,2386.5,2389.8,2379.8,-0.13%
05/02/2017,2391.2,2391.1,2392.9,2385.8,0.12%
05/01/2017,2388.3,2388.5,2394.5,2384.8,0.17%
04/28/2017,2384.2,2393.7,2393.7,2382.4,-0.19%
04/27/2017,2388.8,2389.7,2392.1,2382.7,0.06%
04/26/2017,2387.4,2389,2398.2,2386.8,-0.05%
04/25/2017,2388.6,2381.5,2392.5,2381.2,0.61%
04/24/2017,2374.2,2370.3,2377,2369.2,1.09%
04/21/2017,2348.7,2354.7,2356.2,2344.5,-0.30%
04/20/2017,2355.8,2342.7,2361.4,2340.9,0.75%
04/19/2017,2338.2,2346.8,2352.6,2335.1,-0.17%
04/18/2017,2342.2,2342.5,2348.3,2334.5,-0.29%
04/17/2017,2349,2332.6,2349.1,2332.5,0.86%
04/13/2017,2328.9,2342,2348.3,2328.9,-0.68%
04/12/2017,2344.9,2352.2,2352.7,2341.2,-0.38%
04/11/2017,2353.8,2353.9,2355.2,2337.2,-0.14%
04/10/2017,2357.2,2357.2,2366.4,2351.5,0.07%
04/07/2017,2355.5,2356.6,2363.8,2350.7,-0.08%
04/06/2017,2357.5,2353.8,2364.2,2348.9,0.20%
04/05/2017,2352.9,2366.6,2378.4,2350.5,-0.31%
04/04/2017,2360.2,2354.8,2360.5,2350.7,0.06%
04/03/2017,2358.8,2362.3,2365.9,2344.7,-0.17%
03/31/2017,2362.7,2364.8,2370.3,2362.6,-0.23%
03/30/2017,2368.1,2361.3,2370.4,2358.6,0.30%
03/29/2017,2361.1,2356.5,2363.4,2352.9,0.11%
03/28/2017,2358.6,2339.8,2363.8,2337.6,0.73%
03/27/2017,2341.6,2329.1,2344.9,2322.2,-0.10%
03/24/2017,2344,2350.4,2356.2,2335.7,-0.09%
03/23/2017,2346,2346,2358.9,2342.1,-0.10%
03/22/2017,2348.4,2343,2351.8,2336.4,0.19%
03/21/2017,2344,2379.3,2381.9,2341.9,-1.24%
03/20/2017,2373.5,2378.2,2379.6,2369.7,-0.20%
03/17/2017,2378.2,2383.7,2385.7,2377.6,-0.13%
03/16/2017,2381.4,2387.7,2388.1,2377.2,-0.16%
03/15/2017,2385.3,2370.3,2390,2368.9,0.84%
03/14/2017,2365.4,2368.6,2368.6,2358.2,-0.34%
03/13/2017,2373.5,2371.6,2374.4,2368.5,0.04%
03/10/2017,2372.6,2372.5,2376.9,2363,0.33%
03/09/2017,2364.9,2363.5,2369.1,2354.5,0.08%
03/08/2017,2363,2369.8,2373.1,2361,-0.23%
03/07/2017,2368.4,2370.7,2375.1,2365.5,-0.29%
03/06/2017,2375.3,2375.2,2378.8,2368,-0.33%
03/03/2017,2383.1,2380.9,2383.9,2375.4,0.05%
03/02/2017,2381.9,2394.8,2394.8,2380.2,-0.59%
03/01/2017,2396,2380.1,2401,2380.1,1.37%
02/28/2017,2363.6,2366.1,2367.8,2359,-0.26%
02/27/2017,2369.8,2365.2,2371.5,2361.9,0.11%
02/24/2017,2367.3,2355.7,2367.3,2352.9,0.15%
02/23/2017,2363.8,2367.5,2368.3,2355.1,0.04%
02/22/2017,2362.8,2361.1,2365.1,2358.3,-0.11%
02/21/2017,2365.4,2354.9,2366.7,2354.9,0.60%
02/17/2017,2351.2,2343,2351.2,2339.6,0.17%
02/16/2017,2347.2,2349.6,2351.3,2338.9,-0.09%
02/15/2017,2349.2,2335.6,2351.3,2334.8,0.50%
02/14/2017,2337.6,2326.1,2337.6,2322.2,0.40%
02/13/2017,2328.2,2321.7,2331.6,2321.4,0.52%
02/10/2017,2316.1,2312.3,2319.2,2311.1,0.36%
02/09/2017,2307.9,2296.7,2311.1,2296.6,0.58%
02/08/2017,2294.7,2289.6,2295.9,2285.4,0.07%
02/07/2017,2293.1,2295.9,2299.4,2290.2,0.02%
02/06/2017,2292.6,2294.3,2296.2,2288.6,-0.21%
02/03/2017,2297.4,2288.5,2298.3,2287.9,0.73%
02/02/2017,2280.8,2276.7,2284,2271.7,0.05%
02/01/2017,2279.6,2285.6,2289.1,2272.4,0.03%
01/31/2017,2278.9,2274,2279.1,2267.2,-0.09%
01/30/2017,2280.9,2286,2286,2268,-0.60%
01/27/2017,2294.7,2299,2299,2291.6,-0.09%
01/26/2017,2296.7,2298.6,2301,2294.1,-0.07%
01/25/2017,2298.4,2288.9,2299.6,2288.9,0.80%
01/24/2017,2280.1,2267.9,2284.6,2266.7,0.66%
01/23/2017,2265.2,2267.8,2271.8,2257,-0.27%
01/20/2017,2271.3,2270,2277,2265,0.34%
01/19/2017,2263.7,2271.9,2274.3,2258.4,-0.36%
01/18/2017,2271.9,2269.1,2272,2263.3,0.18%
01/17/2017,2267.9,2269.1,2272.1,2262.8,-0.29%
01/13/2017,2274.6,2272.7,2278.7,2271.5,0.18%
01/12/2017,2270.4,2271.1,2271.8,2254.2,-0.22%
01/11/2017,2275.3,2268.6,2275.3,2260.8,0.28%
01/10/2017,2268.9,2269.7,2279.3,2265.3,0.00%
01/09/2017,2268.9,2273.6,2275.5,2268.9,-0.36%
01/06/2017,2277,2271.1,2282.1,2264.1,0.35%
01/05/2017,2269,2268.2,2271.5,2260.4,-0.08%
01/04/2017,2270.8,2261.6,2272.8,2261.6,0.58%
01/03/2017,2257.8,2251.6,2263.9,2245.1,0.85%
12/30/2016,2238.8,2251.6,2253.6,2233.6,-0.47%
12/29/2016,2249.3,2249.5,2254.5,2244.6,-0.03%
12/28/2016,2249.9,2270.2,2271.3,2249.1,-0.84%
12/27/2016,2268.9,2266.2,2273.8,2266.2,0.23%
12/23/2016,2263.8,2260.2,2263.8,2258.8,0.12%
12/22/2016,2261,2262.9,2263.2,2256.1,-0.19%
12/21/2016,2265.2,2270.5,2271.2,2265.2,-0.25%
12/20/2016,2270.8,2266.5,2272.6,2266.1,0.37%
12/19/2016,2262.5,2259.2,2267.5,2258.2,0.19%
12/16/2016,2258.1,2266.8,2268.1,2254.2,-0.17%
12/15/2016,2262,2253.8,2272.1,2253.8,0.39%
12/14/2016,2253.3,2268.3,2276.2,2248.4,-0.81%
12/13/2016,2271.7,2263.3,2277.5,2263.3,0.65%
12/12/2016,2257,2258.8,2264,2252.4,-0.11%
12/09/2016,2259.5,2249.7,2259.8,2249.2,0.59%
12/08/2016,2246.2,2241.1,2251.7,2237.6,0.22%
12/07/2016,2241.3,2210.7,2241.6,2208.9,1.32%
12/06/2016,2212.2,2207.3,2212.8,2202.2,0.34%
12/05/2016,2204.7,2200.7,2209.4,2200,0.58%
12/02/2016,2191.9,2191.1,2197.9,2188.4,0.04%
12/01/2016,2191.1,2200.2,2202.6,2187.4,-0.35%
11/30/2016,2198.8,2205,2214.1,2198.8,-0.27%
11/29/2016,2204.7,2200.8,2210.5,2198.2,0.14%
11/28/2016,2201.7,2210.2,2211.1,2200.4,-0.52%
11/25/2016,2213.3,2206.3,2213.3,2206.3,0.39%
11/23/2016,2204.7,2198.6,2204.7,2194.5,0.08%
11/22/2016,2202.9,2201.6,2204.8,2194.5,0.21%
11/21/2016,2198.2,2186.4,2198.7,2186.4,0.75%
11/18/2016,2181.9,2186.8,2189.9,2180.4,-0.24%
11/17/2016,2187.1,2178.6,2188.1,2176.7,0.47%
11/16/2016,2176.9,2177.5,2179.2,2172.2,-0.16%
11/15/2016,2180.4,2168.3,2180.8,2166.4,0.75%
11/14/2016,2164.2,2165.6,2171.4,2156.1,-0.01%
11/11/2016,2164.4,2162.7,2165.9,2152.5,-0.14%
11/10/2016,2167.5,2167.5,2182.3,2151.2,0.19%
11/09/2016,2163.3,2131.6,2170.1,2125.3,1.11%
11/08/2016,2139.6,2129.9,2146.9,2123.6,0.38%
11/07/2016,2131.5,2100.6,2132,2100.6,2.22%
11/04/2016,2085.2,2083.8,2099.1,2083.8,-0.17%
11/03/2016,2088.7,2098.8,2102.6,2085.2,-0.44%
11/02/2016,2097.9,2109.4,2111.8,2094,-0.65%
11/01/2016,2111.7,2128.7,2131.4,2097.8,-0.68%
10/31/2016,2126.2,2129.8,2133.2,2125.5,-0.01%
10/28/2016,2126.4,2132.2,2140.7,2119.4,-0.31%
10/27/2016,2133,2144.1,2147.1,2132.5,-0.30%
10/26/2016,2139.4,2137,2145.7,2131.6,-0.18%
10/25/2016,2143.2,2149.7,2151.4,2141.9,-0.38%
10/24/2016,2151.3,2148.5,2154.8,2146.9,0.47%
10/21/2016,2141.2,2139.4,2142.6,2130.1,0.00%
10/20/2016,2141.3,2142.5,2147.2,2133.4,-0.14%
10/19/2016,2144.3,2140.8,2148.4,2138.2,0.22%
10/18/2016,2139.6,2138.3,2144.4,2135.5,0.62%
10/17/2016,2126.5,2132.9,2135.6,2124.4,-0.30%
10/14/2016,2133,2139.7,2149.2,2133,0.02%
10/13/2016,2132.6,2130.3,2138.2,2114.7,-0.31%
10/12/2016,2139.2,2137.7,2145.4,2132.8,0.12%
10/11/2016,2136.7,2161.3,2161.6,2128.8,-1.25%
10/10/2016,2163.7,2160.4,2169.6,2160.4,0.46%
10/07/2016,2153.7,2164.2,2165.9,2144.8,-0.33%
10/06/2016,2160.8,2158.2,2162.9,2150.3,0.05%
10/05/2016,2159.7,2155.2,2163.9,2155.2,0.43%
10/04/2016,2150.5,2163.4,2165.5,2144,-0.50%
10/03/2016,2161.2,2164.3,2164.4,2154.8,-0.33%
09/30/2016,2168.3,2156.5,2175.3,2156.5,0.80%
09/29/2016,2151.1,2168.9,2172.7,2145.2,-0.93%
09/28/2016,2171.4,2161.8,2172.4,2151.8,0.53%
09/27/2016,2159.9,2146,2161.1,2141.6,0.64%
09/26/2016,2146.1,2158.5,2158.5,2145,-0.86%
09/23/2016,2164.7,2173.3,2173.8,2164,-0.57%
09/22/2016,2177.2,2170.9,2180,2170.9,0.65%
09/21/2016,2163.1,2144.6,2165.1,2139.6,1.09%
09/20/2016,2139.8,2145.9,2150.8,2139.2,0.03%
09/19/2016,2139.1,2144,2153.6,2135.9,0.00%
09/16/2016,2139.2,2146.5,2146.5,2131.2,-0.38%
09/15/2016,2147.3,2125.4,2151.3,2122.4,1.01%
09/14/2016,2125.8,2127.9,2141.3,2119.9,-0.06%
09/13/2016,2127,2150.5,2150.5,2120.3,-1.48%
09/12/2016,2159,2120.9,2163.3,2119.1,1.47%
09/09/2016,2127.8,2169.1,2169.1,2127.8,-2.45%
09/08/2016,2181.3,2182.8,2184.9,2177.5,-0.22%
09/07/2016,2186.2,2185.2,2187.9,2179.1,-0.01%
09/06/2016,2186.5,2181.6,2186.6,2175.1,0.30%
09/02/2016,2180,2177.5,2184.9,2173.6,0.42%
09/01/2016,2170.9,2171.3,2173.6,2157.1,0.00%
08/31/2016,2170.9,2173.6,2173.8,2161.3,-0.24%
08/30/2016,2176.1,2179.4,2182.3,2170.4,-0.20%
08/29/2016,2180.4,2170.2,2183.5,2170.2,0.53%
08/26/2016,2169,2175.1,2187.9,2160.4,-0.16%
08/25/2016,2172.5,2173.3,2179,2169.7,-0.13%
08/24/2016,2175.4,2185.1,2186.7,2171.2,-0.53%
08/23/2016,2186.9,2187.8,2193.4,2186.8,0.20%
08/22/2016,2182.6,2181.6,2185.2,2176,-0.06%
08/19/2016,2183.9,2184.2,2185,2175.1,-0.14%
08/18/2016,2187,2181.9,2187,2180.5,0.22%
08/17/2016,2182.2,2177.8,2183.1,2168.5,0.18%
08/16/2016,2178.2,2186.2,2186.2,2178.1,-0.55%
08/15/2016,2190.2,2186.1,2193.8,2186.1,0.28%
08/12/2016,2184.1,2183.7,2186.3,2179.4,-0.08%
08/11/2016,2185.8,2178,2188.4,2178,0.47%
08/10/2016,2175.5,2182.8,2183.4,2172,-0.28%
08/09/2016,2181.7,2182.2,2187.7,2178.6,0.04%
08/08/2016,2180.9,2183.8,2185.4,2177.8,-0.09%
08/05/2016,2182.9,2168.8,2182.9,2168.8,0.86%
08/04/2016,2164.2,2163.5,2168.2,2159.1,0.02%
08/03/2016,2163.8,2156.8,2163.8,2152.6,0.32%
08/02/2016,2157,2169.9,2170.2,2147.6,-0.64%
08/01/2016,2170.8,2173.2,2178.3,2166.2,-0.13%
07/29/2016,2173.6,2168.8,2177.1,2163.5,0.16%
07/28/2016,2170.1,2166.1,2172.8,2159.7,0.16%
07/27/2016,2166.6,2169.8,2175,2159.1,-0.12%
07/26/2016,2169.2,2169,2173.5,2160.2,0.03%
07/25/2016,2168.5,2173.7,2173.7,2161.9,-0.30%
07/22/2016,2175,2166.5,2175.1,2163.2,0.45%
07/21/2016,2165.2,2172.9,2174.6,2159.8,-0.36%
07/20/2016,2173,2166.1,2175.6,2164.9,0.43%
07/19/2016,2163.8,2163.8,2164.6,2159,-0.14%
07/18/2016,2166.9,2162,2168.3,2159.6,0.24%
07/15/2016,2161.7,2165.1,2169.1,2155.8,-0.10%
07/14/2016,2163.8,2157.9,2169,2157.9,0.53%
07/13/2016,2152.4,2153.8,2156.4,2146.2,0.01%
07/12/2016,2152.1,2139.5,2155.4,2139.5,0.70%
07/11/2016,2137.2,2131.7,2143.2,2131.7,0.34%
07/08/2016,2129.9,2107,2131.7,2107,1.53%
07/07/2016,2097.9,2100.4,2109.1,2089.4,-0.09%
07/06/2016,2099.7,2084.4,2100.7,2074,0.53%
07/05/2016,2088.6,2095.1,2095.1,2080.9,-0.68%
07/01/2016,2102.9,2099.3,2108.7,2097.9,0.19%
06/30/2016,2098.9,2073.2,2098.9,2070,1.36%
06/29/2016,2070.8,2042.7,2073.1,2042.7,1.70%
06/28/2016,2036.1,2006.7,2036.1,2006.7,1.78%
06/27/2016,2000.5,2031.5,2031.5,1991.7,-1.81%
06/24/2016,2037.4,2103.8,2103.8,2032.6,-3.59%
06/23/2016,2113.3,2092.8,2113.3,2092.8,1.34%
06/22/2016,2085.4,2089.8,2099.7,2084.4,-0.17%
06/21/2016,2088.9,2085.2,2093.7,2083,0.27%
06/20/2016,2083.2,2075.6,2100.7,2075.6,0.58%
06/17/2016,2071.2,2078.2,2078.2,2062.8,-0.33%
06/16/2016,2078,2066.4,2079.6,2050.4,0.31%
06/15/2016,2071.5,2077.6,2085.7,2069.8,-0.18%
06/14/2016,2075.3,2076.7,2081.3,2064.1,-0.18%
06/13/2016,2079.1,2091.8,2098.1,2078.5,-0.81%
06/10/2016,2096.1,2109.6,2109.6,2090,-0.92%
06/09/2016,2115.5,2115.7,2117.6,2107.7,-0.17%
06/08/2016,2119.1,2112.7,2120.6,2112.7,0.33%
06/07/2016,2112.1,2110.2,2119.2,2110.2,0.13%
06/06/2016,2109.4,2100.8,2113.4,2100.8,0.49%
06/03/2016,2099.1,2104.1,2104.1,2085.4,-0.29%
06/02/2016,2105.3,2097.7,2105.3,2088.6,0.29%
06/01/2016,2099.3,2093.9,2101,2085.1,0.11%
05/31/2016,2097,2100.1,2103.5,2088.7,-0.10%
05/27/2016,2099.1,2090.1,2099.1,2090.1,0.43%
05/26/2016,2090.1,2091.4,2094.3,2087.1,-0.02%
05/25/2016,2090.5,2078.9,2094.7,2078.9,0.69%
05/24/2016,2076.1,2052.7,2079.7,2052.7,1.37%
05/23/2016,2048,2052.2,2055.6,2047.3,-0.21%
05/20/2016,2052.3,2041.9,2058.3,2041.9,0.60%
05/19/2016,2040,2044.2,2044.2,2025.9,-0.37%
05/18/2016,2047.6,2044.4,2060.6,2034.5,0.02%
05/17/2016,2047.2,2065,2065.7,2040.8,-0.94%
05/16/2016,2066.7,2046.5,2071.9,2046.5,0.98%
05/13/2016,2046.6,2062.5,2066.8,2043.1,-0.85%
05/12/2016,2064.1,2067.2,2074,2053.1,-0.02%
05/11/2016,2064.5,2083.3,2083.3,2064.5,-0.95%
05/10/2016,2084.4,2062.6,2084.9,2062.6,1.25%
05/09/2016,2058.7,2057.6,2064.2,2054.3,0.08%
05/06/2016,2057.1,2047.8,2057.7,2039.5,0.32%
05/05/2016,2050.6,2052.9,2060.2,2045.8,-0.02%
05/04/2016,2051.1,2060.3,2060.3,2045.5,-0.60%
05/03/2016,2063.4,2077.2,2077.2,2054.9,-0.86%
05/02/2016,2081.4,2067.2,2083.4,2066.1,0.78%
04/29/2016,2065.3,2071.8,2073.8,2052.3,-0.51%
04/28/2016,2075.8,2090.9,2099.3,2071.6,-0.93%
04/27/2016,2095.2,2092.3,2099.9,2082.3,0.17%
04/26/2016,2091.7,2089.8,2096.9,2085.8,0.19%
04/25/2016,2087.8,2089.4,2089.4,2077.5,-0.18%
04/22/2016,2091.6,2091.5,2094.3,2081.2,0.00%
04/21/2016,2091.5,2102.1,2103.8,2088.5,-0.52%
04/20/2016,2102.4,2101.5,2111.1,2096.3,0.08%
04/19/2016,2100.8,2096.1,2104.1,2091.7,0.31%
04/18/2016,2094.3,2078.8,2094.7,2073.7,0.65%
04/15/2016,2080.7,2083.1,2083.2,2076.3,-0.10%
04/14/2016,2082.8,2082.9,2087.8,2078.1,0.02%
04/13/2016,2082.4,2065.9,2083.2,2065.9,1.00%
04/12/2016,2061.7,2043.7,2065.1,2039.7,0.96%
04/11/2016,2042,2050.2,2062.9,2041.9,-0.27%
04/08/2016,2047.6,2045.5,2060.6,2041.7,0.28%
04/07/2016,2041.9,2063,2063,2033.8,-1.20%
04/06/2016,2066.7,2045.6,2067.3,2043.1,1.05%
04/05/2016,2045.2,2062.5,2062.5,2042.6,-1.01%
04/04/2016,2066.1,2073.2,2074,2062.6,-0.32%
04/01/2016,2072.8,2056.6,2075.1,2044,0.64%
03/31/2016,2059.7,2063.8,2067.9,2057.5,-0.20%
03/30/2016,2063.9,2058.3,2072.2,2058.3,0.43%
03/29/2016,2055,2035.8,2055.9,2028.3,0.88%
03/28/2016,2037,2037.9,2042.7,2032,0.05%
03/24/2016,2035.9,2032.5,2036,2022.5,-0.04%
03/23/2016,2036.7,2048.6,2048.6,2034.9,-0.64%
03/22/2016,2049.8,2048.6,2056.6,2040.6,-0.09%
03/21/2016,2051.6,2047.9,2053.9,2043.1,0.10%
03/18/2016,2049.6,2041.2,2052.4,2041.2,0.44%
03/17/2016,2040.6,2026.9,2046.2,2022.2,0.66%
03/16/2016,2027.2,2014.2,2032,2010,0.56%
03/15/2016,2015.9,2015.3,2015.9,2005.2,-0.18%
03/14/2016,2019.6,2019.3,2024.6,2012,-0.13%
03/11/2016,2022.2,1994.7,2022.4,1994.7,1.64%
03/10/2016,1989.6,1991,2005.1,1969.2,0.02%
03/09/2016,1989.3,1981.4,1992.7,1979.8,0.51%
03/08/2016,1979.3,1996.9,1996.9,1977.4,-1.12%
03/07/2016,2001.8,1996.1,2006.1,1989.4,0.09%
03/04/2016,2000,1994,2009.1,1986.8,0.33%
03/03/2016,1993.4,1985.6,1993.7,1977.4,0.35%
03/02/2016,1986.5,1976.6,1986.5,1968.8,0.41%
03/01/2016,1978.3,1937.1,1978.3,1937.1,2.39%
